State,District,Block,Village,Observation_Well,Latitude,Longitude,Date,Month,Season,Rainfall_mm,Temperature_C,Humidity_pct,Solar_Radiation,Wind_Speed,Previous_Groundwater_Level,Groundwater_Level,Rainfall_Lag1,Level_Change,Is_Monsoon
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2022-05-01,5,Summer,3.44,37.35,67.81,17.82,2.16,18.33,18.16,7.15,-0.16999999999999815,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2022-06-01,6,Monsoon,33.82,35.48,58.93,14.31,4.19,18.16,18.43,3.44,0.2699999999999996,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2022-07-01,7,Monsoon,33.54,32.83,67.43,21.98,4.13,18.43,18.87,33.82,0.4400000000000013,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2022-08-01,8,Monsoon,33.33,30.67,52.05,21.29,5.31,18.87,19.17,33.54,0.3000000000000007,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2022-09-01,9,Monsoon,34.62,28.29,81.62,23.53,1.89,19.17,19.53,33.33,0.35999999999999943,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2022-10-01,10,Post-Monsoon,49.38,28.35,59.24,19.06,4.53,19.53,20.22,34.62,0.6899999999999977,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2022-11-01,11,Post-Monsoon,63.41,31.92,47.41,17.35,4.33,20.22,20.96,49.38,0.740000000000002,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2022-12-01,12,Winter,40.69,26.85,87.67,22.1,5.26,20.96,21.37,63.41,0.41000000000000014,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2023-01-01,1,Winter,5.89,25.76,75.0,15.77,2.96,21.37,21.3,40.69,-0.07000000000000028,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2023-02-01,2,Winter,5.19,29.55,62.16,18.92,5.78,21.3,21.22,5.89,-0.08000000000000185,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2023-03-01,3,Summer,5.62,28.49,70.29,21.46,2.11,21.22,21.21,5.19,-0.00999999999999801,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2023-04-01,4,Summer,5.8,35.52,34.29,17.92,5.47,21.21,21.18,5.62,-0.030000000000001137,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2023-05-01,5,Summer,7.02,37.37,74.22,19.47,3.73,21.18,21.08,5.8,-0.10000000000000142,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2023-06-01,6,Monsoon,27.9,39.18,53.71,19.61,4.55,21.08,21.27,7.02,0.19000000000000128,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2023-07-01,7,Monsoon,37.08,30.61,60.08,19.47,1.81,21.27,21.76,27.9,0.490000000000002,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2023-08-01,8,Monsoon,37.27,27.36,83.67,15.69,5.48,21.76,22.27,37.08,0.509999999999998,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2023-09-01,9,Monsoon,28.52,30.5,81.58,19.06,4.05,22.27,22.5,37.27,0.23000000000000043,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2023-10-01,10,Post-Monsoon,54.96,30.65,70.71,22.98,3.51,22.5,23.2,28.52,0.6999999999999993,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2023-11-01,11,Post-Monsoon,40.11,30.68,65.05,22.04,4.25,23.2,23.69,54.96,0.490000000000002,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2023-12-01,12,Winter,63.59,23.35,59.06,21.33,4.55,23.69,24.56,40.11,0.8699999999999974,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2024-01-01,1,Winter,11.05,23.0,55.23,14.14,5.16,24.56,24.54,63.59,-0.019999999999999574,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2024-02-01,2,Winter,9.92,28.54,57.3,18.44,4.8,24.54,24.55,11.05,0.010000000000001563,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2024-03-01,3,Summer,8.97,30.8,68.07,21.21,4.78,24.55,24.61,9.92,0.05999999999999872,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2024-04-01,4,Summer,4.68,35.75,60.79,16.8,2.64,24.61,24.47,8.97,-0.14000000000000057,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2024-05-01,5,Summer,8.38,36.96,65.3,15.91,5.47,24.47,24.35,4.68,-0.11999999999999744,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2024-06-01,6,Monsoon,35.63,39.95,64.8,20.51,2.59,24.35,24.79,8.38,0.4399999999999977,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2024-07-01,7,Monsoon,29.19,27.04,51.25,22.15,3.3,24.79,25.0,35.63,0.21000000000000085,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2024-08-01,8,Monsoon,39.45,28.45,75.8,21.21,5.28,25.0,25.0,29.19,0.0,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2024-09-01,9,Monsoon,32.02,29.1,72.09,18.76,5.4,25.0,25.0,39.45,0.0,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2024-10-01,10,Post-Monsoon,62.61,32.19,80.73,22.79,5.42,25.0,25.0,32.02,0.0,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2024-11-01,11,Post-Monsoon,69.45,29.28,52.6,23.8,5.02,25.0,25.0,62.61,0.0,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2024-12-01,12,Winter,41.97,25.82,70.07,21.75,4.86,25.0,25.0,69.45,0.0,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2025-01-01,1,Winter,6.9,22.55,45.58,17.49,2.31,25.0,25.0,41.97,0.0,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2025-02-01,2,Winter,2.77,32.52,62.85,19.3,3.48,25.0,24.88,6.9,-0.120000000000001,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2025-03-01,3,Summer,8.28,32.53,58.28,23.76,3.36,24.88,24.95,2.77,0.07000000000000028,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2025-04-01,4,Summer,3.48,33.18,54.44,23.9,2.89,24.95,24.77,8.28,-0.17999999999999972,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2025-05-01,5,Summer,11.96,37.2,34.71,20.06,3.69,24.77,24.71,3.48,-0.05999999999999872,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2025-06-01,6,Monsoon,32.56,37.86,59.06,22.96,2.23,24.71,25.0,11.96,0.28999999999999915,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2025-07-01,7,Monsoon,25.72,27.84,40.75,18.23,6.41,25.0,25.0,32.56,0.0,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2025-08-01,8,Monsoon,32.65,27.59,66.71,17.18,4.14,25.0,25.0,25.72,0.0,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2025-09-01,9,Monsoon,30.26,27.39,52.53,16.3,4.59,25.0,25.0,32.65,0.0,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2025-10-01,10,Post-Monsoon,53.94,30.66,61.06,18.22,1.6,25.0,25.0,30.26,0.0,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2025-11-01,11,Post-Monsoon,51.01,31.67,61.52,17.88,3.21,25.0,25.0,53.94,0.0,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-1,OW-1029,10.836,78.72441,2025-12-01,12,Winter,50.8,26.45,40.73,20.9,2.23,25.0,25.0,51.01,0.0,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2018-01-01,1,Winter,3.49,26.34,59.87,19.26,5.75,6.31,6.12,27.32455439814815,-0.1899999999999995,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2018-02-01,2,Winter,11.3,27.05,42.84,23.22,1.77,6.12,6.19,3.49,0.07000000000000028,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2018-03-01,3,Summer,7.15,29.88,59.25,23.34,2.7,6.19,6.19,11.3,0.0,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2018-04-01,4,Summer,11.21,33.54,94.27,20.1,4.91,6.19,6.21,7.15,0.019999999999999574,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2018-05-01,5,Summer,8.94,34.21,56.36,19.45,4.85,6.21,6.1,11.21,-0.11000000000000032,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2018-06-01,6,Monsoon,35.83,36.79,62.98,23.33,3.89,6.1,6.48,8.94,0.3800000000000008,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2018-07-01,7,Monsoon,33.54,29.46,60.42,19.55,5.11,6.48,6.75,35.83,0.2699999999999996,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2018-08-01,8,Monsoon,38.14,30.05,69.92,20.43,3.47,6.75,7.18,33.54,0.4299999999999997,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2018-09-01,9,Monsoon,38.5,32.58,68.61,21.79,4.31,7.18,7.51,38.14,0.33000000000000007,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2018-10-01,10,Post-Monsoon,53.67,31.28,38.16,21.93,3.97,7.51,8.09,38.5,0.5800000000000001,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2018-11-01,11,Post-Monsoon,56.38,29.47,62.13,21.34,6.11,8.09,8.84,53.67,0.75,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2018-12-01,12,Winter,50.66,22.77,54.46,20.91,6.3,8.84,9.42,56.38,0.5800000000000001,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2019-01-01,1,Winter,8.17,24.77,67.85,20.02,4.81,9.42,9.31,50.66,-0.10999999999999943,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2019-02-01,2,Winter,9.84,31.69,59.9,23.27,6.45,9.31,9.29,8.17,-0.02000000000000135,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2019-03-01,3,Summer,3.09,29.75,65.11,17.69,2.03,9.29,9.14,9.84,-0.14999999999999858,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2019-04-01,4,Summer,5.21,34.86,86.09,20.52,4.3,9.14,9.1,3.09,-0.040000000000000924,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2019-05-01,5,Summer,8.41,34.9,57.34,15.59,5.41,9.1,9.03,5.21,-0.07000000000000028,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2019-06-01,6,Monsoon,26.92,33.81,73.34,22.38,5.38,9.03,9.32,8.41,0.2900000000000009,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2019-07-01,7,Monsoon,34.53,27.74,60.32,17.92,1.87,9.32,9.7,26.92,0.379999999999999,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2019-08-01,8,Monsoon,30.75,29.67,65.07,14.45,3.31,9.7,9.96,34.53,0.26000000000000156,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2019-09-01,9,Monsoon,29.9,31.29,51.7,19.64,6.25,9.96,10.33,30.75,0.3699999999999992,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2019-10-01,10,Post-Monsoon,40.99,30.65,42.39,23.49,6.45,10.33,10.8,29.9,0.47000000000000064,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2019-11-01,11,Post-Monsoon,54.04,30.87,89.65,22.74,5.23,10.8,11.46,40.99,0.6600000000000001,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2019-12-01,12,Winter,53.86,25.2,75.23,18.56,3.79,11.46,12.22,54.04,0.7599999999999998,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2020-01-01,1,Winter,3.74,24.44,58.28,19.23,3.22,12.22,12.2,53.86,-0.02000000000000135,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2020-02-01,2,Winter,11.58,32.13,74.8,14.78,5.1,12.2,12.26,3.74,0.0600000000000005,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2020-03-01,3,Summer,11.95,28.81,69.74,22.35,2.46,12.26,12.24,11.58,-0.019999999999999574,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2020-04-01,4,Summer,2.61,39.43,46.76,14.81,6.07,12.24,12.13,11.95,-0.10999999999999943,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2020-05-01,5,Summer,6.48,39.81,65.22,19.29,4.07,12.13,12.07,2.61,-0.0600000000000005,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2020-06-01,6,Monsoon,24.3,37.98,52.01,21.12,2.08,12.07,12.27,6.48,0.1999999999999993,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2020-07-01,7,Monsoon,33.09,31.09,67.65,16.81,4.04,12.27,12.56,24.3,0.2900000000000009,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2020-08-01,8,Monsoon,35.29,27.71,56.33,19.91,6.35,12.56,13.01,33.09,0.4499999999999993,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2020-09-01,9,Monsoon,37.65,31.22,56.08,16.88,6.03,13.01,13.45,35.29,0.4399999999999995,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2020-10-01,10,Post-Monsoon,41.89,30.6,76.21,15.25,5.48,13.45,13.9,37.65,0.45000000000000107,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2020-11-01,11,Post-Monsoon,66.24,31.71,61.78,21.75,3.59,13.9,14.65,41.89,0.75,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2020-12-01,12,Winter,62.07,22.08,54.51,22.8,2.0,14.65,15.5,66.24,0.8499999999999996,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2021-01-01,1,Winter,9.34,26.32,43.22,17.51,3.21,15.5,15.53,62.07,0.02999999999999936,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2021-02-01,2,Winter,4.43,30.65,68.75,23.0,3.04,15.53,15.51,9.34,-0.019999999999999574,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2021-03-01,3,Summer,10.39,31.45,66.6,20.14,3.9,15.51,15.49,4.43,-0.019999999999999574,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2021-04-01,4,Summer,3.8,36.36,51.23,20.58,3.66,15.49,15.36,10.39,-0.13000000000000078,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2021-05-01,5,Summer,6.51,35.34,55.91,14.23,4.84,15.36,15.24,3.8,-0.11999999999999922,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2021-06-01,6,Monsoon,29.67,33.32,44.96,23.87,2.82,15.24,15.61,6.51,0.3699999999999992,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2021-07-01,7,Monsoon,29.92,31.43,72.43,18.16,2.09,15.61,15.94,29.67,0.33000000000000007,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2021-08-01,8,Monsoon,35.6,30.67,44.51,15.2,2.32,15.94,16.3,29.92,0.3600000000000012,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2021-09-01,9,Monsoon,37.01,29.1,50.84,17.11,1.6,16.3,16.65,35.6,0.34999999999999787,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2021-10-01,10,Post-Monsoon,52.03,31.9,69.1,21.08,5.64,16.65,17.33,37.01,0.6799999999999997,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2021-11-01,11,Post-Monsoon,45.55,32.83,74.58,14.13,3.27,17.33,17.81,52.03,0.4800000000000004,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2021-12-01,12,Winter,42.34,24.84,71.23,18.29,1.59,17.81,18.35,45.55,0.5400000000000027,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2022-01-01,1,Winter,4.85,22.56,49.19,16.78,5.99,18.35,18.28,42.34,-0.07000000000000028,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2022-02-01,2,Winter,5.92,31.34,73.07,23.1,1.63,18.28,18.23,4.85,-0.05000000000000071,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2022-03-01,3,Summer,8.11,28.91,47.72,21.07,2.92,18.23,18.24,5.92,0.00999999999999801,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2022-04-01,4,Summer,10.79,34.14,62.55,14.64,2.85,18.24,18.23,8.11,-0.00999999999999801,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2022-05-01,5,Summer,3.23,36.3,77.3,16.3,5.59,18.23,18.19,10.79,-0.03999999999999915,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2022-06-01,6,Monsoon,34.83,36.01,69.49,15.15,5.07,18.19,18.62,3.23,0.4299999999999997,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2022-07-01,7,Monsoon,26.83,29.15,50.48,15.84,1.55,18.62,18.87,34.83,0.25,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2022-08-01,8,Monsoon,30.86,28.4,73.37,14.54,3.65,18.87,19.13,26.83,0.259999999999998,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2022-09-01,9,Monsoon,35.44,32.16,62.71,17.54,3.28,19.13,19.44,30.86,0.3100000000000023,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2022-10-01,10,Post-Monsoon,62.39,32.95,45.09,20.14,3.82,19.44,20.31,35.44,0.8699999999999974,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2022-11-01,11,Post-Monsoon,69.9,30.31,55.86,19.48,6.21,20.31,21.27,62.39,0.9600000000000009,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2022-12-01,12,Winter,48.77,22.76,84.66,21.92,1.81,21.27,21.94,69.9,0.6700000000000017,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2023-01-01,1,Winter,4.98,24.57,58.64,23.57,6.26,21.94,21.91,48.77,-0.030000000000001137,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2023-02-01,2,Winter,9.32,30.47,63.69,16.37,2.81,21.91,21.9,4.98,-0.010000000000001563,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2023-03-01,3,Summer,6.19,28.75,64.0,20.55,2.45,21.9,21.84,9.32,-0.05999999999999872,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2023-04-01,4,Summer,5.18,36.68,81.67,21.81,5.34,21.84,21.79,6.19,-0.05000000000000071,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2023-05-01,5,Summer,8.94,39.59,52.79,20.8,2.02,21.79,21.7,5.18,-0.08999999999999986,0
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2023-06-01,6,Monsoon,32.27,35.7,69.37,14.57,3.4,21.7,21.96,8.94,0.26000000000000156,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2023-07-01,7,Monsoon,24.34,29.85,63.04,18.28,4.39,21.96,22.18,32.27,0.21999999999999886,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2023-08-01,8,Monsoon,26.7,27.11,73.05,20.1,6.1,22.18,22.51,24.34,0.33000000000000185,1
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Block 3,Tiruchirappalli Village 3-2,OW-1030,10.98662,78.80472,2023-09-01,9,Monsoon,27.38,29.22,57.67,22.82,1.77,22.51,22.68,26.7,0.16999999999999815,1
